,Unnamed: 0.1,Unnamed: 0.1.1,hs_code,Indent,Description,sc_names,full_desc,pos_kw,neg_kw
471,471,471,,3,Other,,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ],laminated wood;plywood;laminboard;blockboard;similar laminated;veneer panel,sheet;outer ply;plywood;bamboo;thickness;nonconiferous wood;wood;mm
472,472,472,,4,Plywood,,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ Plywood ],laminated wood;plywood;laminboard;blockboard;similar laminated;veneer panel,sheet;outer ply;plywood;bamboo;thickness;nonconiferous wood;wood;mm
473,473,473,,5,Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply,,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ],face ply;texture;clear;laminated wood;surface cover;plywood;transparent material;laminboard;blockboard;marking;similar laminated;grain;veneer panel,sheet;outer ply;plywood;bamboo;thickness;nonconiferous wood;wood;mm
474,474,474,4412.94.60.00,6,With a face ply of Parana pine (Araucaria angustifolia),Araucaria angustifolia,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ With a face ply of Parana pine (Araucaria angustifolia) ],face ply;araucaria angustifolia;texture;clear;laminated wood;surface cover;plywood;transparent material;laminboard;blockboard;marking;similar laminated;grain;parana pine;veneer panel,sheet;outer ply;plywood;bamboo;thickness;nonconiferous wood;wood;mm
475,475,475,4412.94.70.00,6,With a face ply of European red pine (Pinus silvestris),Pinus silvestris,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ With a face ply of European red pine (Pinus silvestris) ],red pine;face ply;texture;clear;laminated wood;surface cover;plywood;transparent material;pinus silvestris;european red;laminboard;blockboard;marking;similar laminated;grain;veneer panel,sheet;outer ply;plywood;bamboo;thickness;nonconiferous wood;wood;mm
476,476,476,4412.94.80.00,6,Other,,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ ![ With a face ply of European red pine (Pinus silvestris) ] && ![ With a face ply of Parana pine (Araucaria angustifolia) ] ] ],face ply;texture;clear;laminated wood;surface cover;plywood;transparent material;laminboard;blockboard;marking;similar laminated;grain;veneer panel,sheet;outer ply;araucaria angustifolia;plywood;pinus silvestris;bamboo;thickness;european red;nonconiferous wood;wood;face ply;parana pine;red pine;mm
477,477,477,4412.94.90.00,5,Other,,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ Plywood ] && [ ![ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] ] ],laminated wood;plywood;laminboard;blockboard;similar laminated;veneer panel,sheet;outer ply;texture;clear;face ply;surface cover;plywood;transparent material;bamboo;thickness;nonconiferous wood;wood;marking;grain;mm
478,478,478,4412.94.95.00,4,Other,,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ Blockboard &&  laminboard && battenboard ] && [ ![ With at least one outer ply of nonconiferous wood ] ] ] && [ ![ Plywood ] ] ],laminated wood;plywood;laminboard;blockboard;similar laminated;veneer panel,sheet;outer ply;plywood;bamboo;thickness;nonconiferous wood;wood;mm
479,479,479,4412.99,2,Other,,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ],plywood;laminated wood;veneer panel;similar laminated,sheet;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
480,480,480,,3,With at least one outer ply of nonconiferous wood,,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ],outer ply;laminated wood;plywood;nonconiferous wood;similar laminated;veneer panel,sheet;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
481,481,481,4412.99.06.00,4,Containing at least one layer of particle board,,[ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ Containing at least one layer of particle board ],outer ply;particle board;layer;laminated wood;plywood;nonconiferous wood;similar laminated;veneer panel,sheet;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
482,482,482,,4,Other,,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ],outer ply;laminated wood;plywood;nonconiferous wood;similar laminated;veneer panel,sheet;particle board;layer;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
483,483,483,,5,Plywood,,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ] && [ Plywood ],outer ply;laminated wood;plywood;nonconiferous wood;similar laminated;veneer panel,sheet;particle board;layer;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
484,484,484,,6,Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply,,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ],outer ply;face ply;texture;clear;laminated wood;surface cover;plywood;transparent material;nonconiferous wood;marking;similar laminated;grain;veneer panel,sheet;particle board;layer;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
485,485,485,4412.99.10,7,With a face ply of birch (Betula spp.),Betula spp.,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ With a face ply of birch (Betula spp.) ],outer ply;face ply;texture;clear;laminated wood;birch;surface cover;plywood;transparent material;nonconiferous wood;betula spp;marking;similar laminated;grain;veneer panel,sheet;particle board;layer;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
486,486,486,4412.99.10.20,8,Panels not exceeding in any dimension 3.6 mm in thickness &&  1.2 m in width && 2.2 m in length,Betula spp.,[ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ With a face ply of birch (Betula spp.) ] && [ Panels not exceeding in any dimension 3.6 mm in thickness &&  1.2 m in width && 2.2 m in length ],outer ply;birch;surface cover;thickness;similar laminated;face ply;width;texture;dimension;nonconiferous wood;grain;plywood;transparent material;marking;mm;clear;laminated wood;betula spp;panels;length;veneer panel,sheet;particle board;layer;plywood;bamboo;thickness;laminboard;blockboard;wood;mm
487,487,487,,8,Other,Betula spp.,[ [ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ With a face ply of birch (Betula spp.) ] && [ ![ Panels not exceeding in any dimension 3.6 mm in thickness &&  1.2 m in width && 2.2 m in length ] ] ],outer ply;face ply;texture;clear;laminated wood;birch;surface cover;plywood;transparent material;nonconiferous wood;betula spp;marking;similar laminated;grain;veneer panel,sheet;particle board;layer;dimension;plywood;bamboo;thickness;laminboard;blockboard;panels;wood;length;width;mm
488,488,488,4412.99.10.30,9,Not surface covered,Betula spp.,[ [ [ [ [ Plywood &&  veneered panels && similar laminated wood ] && [ ![ Other plywood consisting solely of sheets of wood (other than bamboo) &&  each ply not exceeding 6 mm in thickness ] && ![ Of bamboo ] ] ] && [ ![ Blockboard &&  laminboard && battenboard ] ] ] && [ With at least one outer ply of nonconiferous wood ] && [ ![ Containing at least one layer of particle board ] ] ] && [ Plywood ] && [ Not surface covered &&  or surface covered with a clear or transparent material which does not obscure the grain &&  texture or markings of the face ply ] && [ With a face ply of birch (Betula spp.) ] && [ ![ Panels not exceeding in any dimension 3.6 mm in thickness &&  1.2 m in width && 2.2 m in length ] ] ] && [ Not surface covered ],outer ply;face ply;texture;clear;laminated wood;birch;surface cover;plywood;transparent material;nonconiferous wood;betula spp;marking;similar laminated;grain;veneer panel,sheet;particle board;layer;dimension;plywood;bamboo;thickness;laminboard;blockboard;panels;wood;length;width;mm
